ReviewComment,UserRating,ReviewDate,Status,UserId,IsSpoiler,LikeCount,MovieId,SentimentScore
Beklentimin biraz altında kaldı.,4,2023-01-21,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,80,
Film genel olarak başarılıydı.,2,2022-02-26,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,61,
Senaryo daha iyi olabilirdi.,1,2023-11-06,1,a52c0db8-7836-4b1f-a550-d32432150c94,0,0,46,
Senaryo daha iyi olabilirdi.,1,2024-04-11,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,94,
Bazı sahneler gereksiz uzatılmıştı.,1,2022-09-07,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,91,
Film genel olarak başarılıydı.,2,2023-07-17,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,67,
Senaryo daha iyi olabilirdi.,2,2025-01-25,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,18,
Senaryo daha iyi olabilirdi.,5,2024-01-11,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,68,
Film genel olarak başarılıydı.,2,2024-05-19,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,60,
Müzikleri filme ayrı bir hava katmış.,2,2022-01-02,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,69,
Bazı sahneler gereksiz uzatılmıştı.,3,2025-06-22,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,58,
Beklentimin biraz altında kaldı.,1,2022-06-21,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,36,
Hikâye güçlü ama tempo sorunluydu.,1,2022-07-22,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,90,
Hikâye güçlü ama tempo sorunluydu.,3,2023-10-23,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,1,0,4,
Finali etkileyiciydi.,1,2022-06-19,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,47,
Bazı sahneler gereksiz uzatılmıştı.,5,2025-12-23,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,20,
Görsel olarak çok başarılıydı.,2,2024-10-03,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,16,
Senaryo daha iyi olabilirdi.,5,2023-06-12,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,15,
Bazı sahneler gereksiz uzatılmıştı.,3,2023-02-22,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,1,0,77,
Hikâye güçlü ama tempo sorunluydu.,2,2022-06-07,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,35,
Oyunculuklar ve atmosfer çok iyiydi.,4,2022-01-14,1,ed67bb21-2df5-4360-8399-28e257eae664,0,0,76,
Beklentimin biraz altında kaldı.,3,2022-05-11,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,23,
Hikâye güçlü ama tempo sorunluydu.,5,2024-12-15,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,81,
Bazı sahneler gereksiz uzatılmıştı.,5,2024-06-21,1,808024ce-68dd-4b74-a050-db6e0165b86c,0,0,93,
Görsel olarak çok başarılıydı.,3,2023-05-03,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,0,0,84,
Müzikleri filme ayrı bir hava katmış.,1,2023-06-22,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,28,
Finali etkileyiciydi.,3,2025-06-11,1,9c564df6-1ac5-4d11-bf20-2ecdbc4a7550,0,0,66,
Senaryo daha iyi olabilirdi.,2,2025-05-07,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,1,0,97,
Film genel olarak başarılıydı.,4,2023-07-18,1,53c154e6-cd94-4582-b133-11b82e45af18,1,0,44,
Finali etkileyiciydi.,1,2024-05-13,1,57edbe17-0129-436c-9f07-ffc4ffb14f49,1,0,86,
Finali etkileyiciydi.,2,2025-03-20,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,0,0,80,
Finali etkileyiciydi.,2,2023-02-23,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,17,
Tekrar izlenebilecek bir yapım.,3,2023-11-15,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,69,
Film genel olarak başarılıydı.,2,2025-03-06,1,551afc42-02ff-4e48-b76f-468c3da232b4,1,0,52,
Beklentimin biraz altında kaldı.,5,2024-05-09,1,3658872f-343a-425d-a7f3-2fb3f6a206a5,0,0,95,
Finali etkileyiciydi.,5,2025-10-04,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,34,
Bazı sahneler gereksiz uzatılmıştı.,1,2024-08-12,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,9,
Tekrar izlenebilecek bir yapım.,1,2022-06-07,1,fb5a4b1a-b7f1-4cbd-89c5-9f4e7b63f3be,0,0,4,
Hikâye güçlü ama tempo sorunluydu.,5,2024-12-16,1,2907842f-fe98-490b-a795-b79b3389f4a8,1,0,96,
Oyunculuklar ve atmosfer çok iyiydi.,1,2025-07-06,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,1,0,50,
Tekrar izlenebilecek bir yapım.,2,2023-02-12,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,0,0,9,
Senaryo daha iyi olabilirdi.,3,2024-04-18,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,32,
Oyunculuklar ve atmosfer çok iyiydi.,4,2025-09-24,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,95,
Tekrar izlenebilecek bir yapım.,5,2024-05-17,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,1,0,42,
Beklentimin biraz altında kaldı.,4,2023-08-17,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,17,
Tekrar izlenebilecek bir yapım.,4,2024-12-22,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,0,0,23,
Görsel olarak çok başarılıydı.,5,2023-10-14,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,7,
Finali etkileyiciydi.,2,2023-06-01,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,99,
Tekrar izlenebilecek bir yapım.,1,2024-05-21,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,53,
Oyunculuklar ve atmosfer çok iyiydi.,2,2023-03-29,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,22,
Hikâye güçlü ama tempo sorunluydu.,4,2023-10-26,1,99ac3066-6d2a-448f-bba2-d6e1a30f1e64,1,0,42,
Senaryo daha iyi olabilirdi.,3,2022-06-20,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,22,
Tekrar izlenebilecek bir yapım.,1,2022-06-05,1,551afc42-02ff-4e48-b76f-468c3da232b4,1,0,10,
Beklentimin biraz altında kaldı.,4,2025-04-21,1,8cff07f3-b6ce-4c0d-8c9d-c33faa35f0f7,0,0,35,
Film genel olarak başarılıydı.,2,2022-10-29,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,18,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-07-27,1,6c2cc627-f718-4549-8667-295bf667bf1f,0,0,6,
Oyunculuklar ve atmosfer çok iyiydi.,4,2023-08-22,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,1,0,27,
Bazı sahneler gereksiz uzatılmıştı.,1,2024-01-04,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,20,
Finali etkileyiciydi.,4,2022-01-27,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,4,
Hikâye güçlü ama tempo sorunluydu.,5,2022-11-26,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,90,
Beklentimin biraz altında kaldı.,3,2024-09-05,1,3edb6aa3-5c30-4473-b862-b341265392ef,1,0,67,
Müzikleri filme ayrı bir hava katmış.,2,2024-06-06,1,c776bb05-f634-4f37-8eef-b5fa56e875db,1,0,48,
Senaryo daha iyi olabilirdi.,3,2023-03-30,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,70,
Müzikleri filme ayrı bir hava katmış.,2,2024-02-15,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,45,
Senaryo daha iyi olabilirdi.,4,2022-01-26,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,99,
Beklentimin biraz altında kaldı.,3,2024-03-07,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,77,
Tekrar izlenebilecek bir yapım.,2,2025-05-01,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,28,
Müzikleri filme ayrı bir hava katmış.,3,2025-10-03,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,64,
Finali etkileyiciydi.,5,2025-03-22,1,01214202-a38b-4d17-b7cf-13ab7ebe9500,1,0,51,
Beklentimin biraz altında kaldı.,4,2024-03-03,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,84,
Müzikleri filme ayrı bir hava katmış.,5,2022-12-28,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,9,
Finali etkileyiciydi.,2,2023-08-28,1,6c2cc627-f718-4549-8667-295bf667bf1f,0,0,95,
Oyunculuklar ve atmosfer çok iyiydi.,2,2022-08-09,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,31,
Müzikleri filme ayrı bir hava katmış.,5,2023-06-15,1,57edbe17-0129-436c-9f07-ffc4ffb14f49,1,0,68,
Beklentimin biraz altında kaldı.,5,2025-10-28,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,36,
Finali etkileyiciydi.,5,2024-08-06,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,60,
Bazı sahneler gereksiz uzatılmıştı.,2,2024-12-24,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,6,
Müzikleri filme ayrı bir hava katmış.,3,2022-10-26,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,1,0,83,
Oyunculuklar ve atmosfer çok iyiydi.,4,2022-10-21,1,57edbe17-0129-436c-9f07-ffc4ffb14f49,0,0,10,
Film genel olarak başarılıydı.,5,2024-06-29,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,81,
Finali etkileyiciydi.,1,2023-01-05,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,85,
Senaryo daha iyi olabilirdi.,4,2025-08-08,1,8818ee82-8a70-48e1-9802-79330044cd03,1,0,29,
Beklentimin biraz altında kaldı.,3,2022-08-23,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,4,
Oyunculuklar ve atmosfer çok iyiydi.,3,2025-06-07,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,89,
Oyunculuklar ve atmosfer çok iyiydi.,4,2024-10-27,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,1,0,71,
Görsel olarak çok başarılıydı.,5,2022-04-06,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,0,0,94,
Beklentimin biraz altında kaldı.,2,2025-12-28,1,e3062dde-337e-4594-806a-887166545641,0,0,59,
Film genel olarak başarılıydı.,5,2022-05-04,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,52,
Finali etkileyiciydi.,2,2025-03-23,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,79,
Hikâye güçlü ama tempo sorunluydu.,2,2022-07-20,1,11c9aa42-b714-4387-9450-8d08a2317abd,1,0,16,
Görsel olarak çok başarılıydı.,3,2024-03-03,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,58,
Senaryo daha iyi olabilirdi.,1,2022-02-06,1,a52c0db8-7836-4b1f-a550-d32432150c94,0,0,72,
Oyunculuklar ve atmosfer çok iyiydi.,1,2023-01-17,1,64fd714b-58e2-4182-8a90-389b489bff33,1,0,53,
Senaryo daha iyi olabilirdi.,3,2023-07-25,1,9c564df6-1ac5-4d11-bf20-2ecdbc4a7550,0,0,15,
Tekrar izlenebilecek bir yapım.,2,2024-08-07,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,60,
Finali etkileyiciydi.,4,2024-02-02,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,22,
Film genel olarak başarılıydı.,1,2022-11-23,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,41,
Müzikleri filme ayrı bir hava katmış.,1,2025-06-14,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,60,
Oyunculuklar ve atmosfer çok iyiydi.,5,2024-05-13,1,c13579dc-1718-4f0b-82f8-761172644bdf,0,0,54,
Film genel olarak başarılıydı.,4,2023-08-27,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,41,
Senaryo daha iyi olabilirdi.,1,2024-04-24,1,808024ce-68dd-4b74-a050-db6e0165b86c,1,0,9,
Finali etkileyiciydi.,5,2022-06-04,1,d8b25938-ad5a-4adb-8047-4a988acac97e,0,0,47,
Müzikleri filme ayrı bir hava katmış.,3,2024-08-24,1,6c2cc627-f718-4549-8667-295bf667bf1f,0,0,61,
Bazı sahneler gereksiz uzatılmıştı.,4,2022-09-08,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,72,
Hikâye güçlü ama tempo sorunluydu.,2,2025-06-07,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,98,
Finali etkileyiciydi.,3,2024-07-26,1,aa25819e-4451-4e02-8a60-7acf267c7522,1,0,79,
Hikâye güçlü ama tempo sorunluydu.,5,2022-02-07,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,87,
Finali etkileyiciydi.,3,2024-01-21,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,15,
Film genel olarak başarılıydı.,5,2023-08-11,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,30,
Beklentimin biraz altında kaldı.,1,2023-07-29,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,61,
Hikâye güçlü ama tempo sorunluydu.,2,2023-10-22,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,83,
Tekrar izlenebilecek bir yapım.,3,2025-09-07,1,29ef5462-52ed-45ad-af48-9292b19a1adc,1,0,52,
Film genel olarak başarılıydı.,1,2024-11-23,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,92,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-09-07,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,0,0,25,
Görsel olarak çok başarılıydı.,5,2022-06-26,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,80,
Oyunculuklar ve atmosfer çok iyiydi.,5,2023-12-04,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,37,
Görsel olarak çok başarılıydı.,1,2025-08-16,1,209635a5-98ef-45de-becf-d898db9fe4f8,1,0,43,
Bazı sahneler gereksiz uzatılmıştı.,5,2022-04-10,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,9,
Beklentimin biraz altında kaldı.,2,2025-02-18,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,33,
Film genel olarak başarılıydı.,4,2022-10-11,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,1,0,13,
Film genel olarak başarılıydı.,4,2024-06-18,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,32,
Beklentimin biraz altında kaldı.,5,2025-08-28,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,32,
Müzikleri filme ayrı bir hava katmış.,5,2022-02-25,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,0,0,56,
Tekrar izlenebilecek bir yapım.,5,2024-09-05,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,44,
Hikâye güçlü ama tempo sorunluydu.,1,2023-07-30,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,18,
Beklentimin biraz altında kaldı.,3,2024-12-02,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,0,0,44,
Film genel olarak başarılıydı.,2,2025-03-27,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,58,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-11-29,1,99ac3066-6d2a-448f-bba2-d6e1a30f1e64,1,0,96,
Tekrar izlenebilecek bir yapım.,5,2024-07-22,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,24,
Tekrar izlenebilecek bir yapım.,2,2024-08-11,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,16,
Hikâye güçlü ama tempo sorunluydu.,4,2025-07-23,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,59,
Finali etkileyiciydi.,5,2023-02-01,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,61,
Beklentimin biraz altında kaldı.,1,2025-05-27,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,64,
Görsel olarak çok başarılıydı.,2,2023-08-10,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,69,
Bazı sahneler gereksiz uzatılmıştı.,1,2023-07-17,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,1,0,44,
Beklentimin biraz altında kaldı.,1,2025-06-19,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,0,0,64,
Senaryo daha iyi olabilirdi.,1,2023-05-08,1,66e3688d-0f76-48e8-9388-9bb239237bb9,1,0,83,
Finali etkileyiciydi.,1,2025-07-21,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,2,
Senaryo daha iyi olabilirdi.,2,2025-06-15,1,3658872f-343a-425d-a7f3-2fb3f6a206a5,0,0,59,
Görsel olarak çok başarılıydı.,2,2023-06-10,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,0,0,7,
Tekrar izlenebilecek bir yapım.,2,2022-05-09,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,41,
Oyunculuklar ve atmosfer çok iyiydi.,5,2022-12-11,1,01214202-a38b-4d17-b7cf-13ab7ebe9500,1,0,6,
Finali etkileyiciydi.,1,2025-11-18,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,28,
Oyunculuklar ve atmosfer çok iyiydi.,4,2023-02-07,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,1,0,68,
Hikâye güçlü ama tempo sorunluydu.,2,2025-06-10,1,8cff07f3-b6ce-4c0d-8c9d-c33faa35f0f7,0,0,20,
Tekrar izlenebilecek bir yapım.,3,2025-10-09,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,1,0,49,
Tekrar izlenebilecek bir yapım.,1,2024-07-16,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,39,
Oyunculuklar ve atmosfer çok iyiydi.,1,2024-09-25,1,8cff07f3-b6ce-4c0d-8c9d-c33faa35f0f7,0,0,55,
Film genel olarak başarılıydı.,5,2025-03-24,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,58,
Hikâye güçlü ama tempo sorunluydu.,5,2025-01-03,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,1,0,72,
Senaryo daha iyi olabilirdi.,4,2024-10-21,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,0,0,36,
Film genel olarak başarılıydı.,4,2023-11-24,1,5b38298f-6a39-4326-8464-1f855d70d6f7,1,0,28,
Oyunculuklar ve atmosfer çok iyiydi.,2,2023-05-06,1,808024ce-68dd-4b74-a050-db6e0165b86c,0,0,29,
Oyunculuklar ve atmosfer çok iyiydi.,4,2024-05-17,1,e3062dde-337e-4594-806a-887166545641,1,0,41,
Görsel olarak çok başarılıydı.,2,2022-01-07,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,82,
Film genel olarak başarılıydı.,5,2022-01-18,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,17,
Finali etkileyiciydi.,4,2024-12-29,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,83,
Oyunculuklar ve atmosfer çok iyiydi.,3,2025-10-24,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,55,
Oyunculuklar ve atmosfer çok iyiydi.,4,2024-11-03,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,10,
Beklentimin biraz altında kaldı.,1,2022-01-18,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,72,
Tekrar izlenebilecek bir yapım.,2,2025-06-19,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,22,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-09-03,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,61,
Bazı sahneler gereksiz uzatılmıştı.,4,2024-10-27,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,76,
Görsel olarak çok başarılıydı.,2,2024-05-17,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,85,
Beklentimin biraz altında kaldı.,4,2024-02-21,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,68,
Hikâye güçlü ama tempo sorunluydu.,3,2025-04-12,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,78,
Film genel olarak başarılıydı.,5,2025-09-23,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,71,
Oyunculuklar ve atmosfer çok iyiydi.,2,2024-09-04,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,9,
Beklentimin biraz altında kaldı.,5,2025-11-28,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,20,
Hikâye güçlü ama tempo sorunluydu.,3,2025-01-25,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,1,0,62,
Tekrar izlenebilecek bir yapım.,5,2024-06-05,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,17,
Film genel olarak başarılıydı.,5,2023-04-30,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,1,0,75,
Finali etkileyiciydi.,5,2025-09-28,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,1,0,69,
Senaryo daha iyi olabilirdi.,2,2023-02-23,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,0,0,11,
Hikâye güçlü ama tempo sorunluydu.,5,2023-04-13,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,64,
Bazı sahneler gereksiz uzatılmıştı.,3,2025-11-10,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,38,
Tekrar izlenebilecek bir yapım.,5,2023-09-06,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,79,
Beklentimin biraz altında kaldı.,3,2025-10-17,1,e3062dde-337e-4594-806a-887166545641,0,0,65,
Müzikleri filme ayrı bir hava katmış.,1,2023-04-26,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,81,
Görsel olarak çok başarılıydı.,3,2023-06-11,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,65,
Beklentimin biraz altında kaldı.,2,2022-12-21,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,8,
Tekrar izlenebilecek bir yapım.,3,2025-04-04,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,83,
Müzikleri filme ayrı bir hava katmış.,2,2025-05-24,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,43,
Film genel olarak başarılıydı.,3,2022-04-04,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,0,0,56,
Finali etkileyiciydi.,4,2025-09-17,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,96,
Film genel olarak başarılıydı.,5,2025-03-09,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,78,
Film genel olarak başarılıydı.,1,2023-03-20,1,d8b25938-ad5a-4adb-8047-4a988acac97e,1,0,81,
Tekrar izlenebilecek bir yapım.,3,2024-05-20,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,1,0,40,
Oyunculuklar ve atmosfer çok iyiydi.,1,2024-01-01,1,9126fda7-5958-4835-abf9-0054ca0074a6,0,0,61,
Görsel olarak çok başarılıydı.,1,2025-06-14,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,57,
Finali etkileyiciydi.,1,2022-07-28,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,65,
Tekrar izlenebilecek bir yapım.,1,2022-03-21,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,26,
Senaryo daha iyi olabilirdi.,2,2022-12-21,1,99ac3066-6d2a-448f-bba2-d6e1a30f1e64,1,0,14,
Oyunculuklar ve atmosfer çok iyiydi.,5,2022-01-24,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,49,
Tekrar izlenebilecek bir yapım.,3,2024-09-09,1,e1160d85-4f35-4d49-8404-5ced12eaa580,1,0,34,
Film genel olarak başarılıydı.,2,2024-05-25,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,1,0,89,
Hikâye güçlü ama tempo sorunluydu.,3,2024-10-17,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,22,
Oyunculuklar ve atmosfer çok iyiydi.,5,2025-03-30,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,1,
Finali etkileyiciydi.,3,2022-07-02,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,70,
Finali etkileyiciydi.,3,2022-01-04,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,73,
Tekrar izlenebilecek bir yapım.,5,2024-11-30,1,cd53977d-e714-4f24-bf72-c010a6574641,1,0,10,
Oyunculuklar ve atmosfer çok iyiydi.,4,2023-12-26,1,53c154e6-cd94-4582-b133-11b82e45af18,1,0,4,
Finali etkileyiciydi.,2,2022-01-29,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,15,
Tekrar izlenebilecek bir yapım.,2,2024-06-30,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,36,
Finali etkileyiciydi.,4,2022-04-30,1,c13579dc-1718-4f0b-82f8-761172644bdf,1,0,66,
Müzikleri filme ayrı bir hava katmış.,5,2023-10-26,1,ed67bb21-2df5-4360-8399-28e257eae664,0,0,20,
Finali etkileyiciydi.,1,2024-06-01,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,0,0,49,
Senaryo daha iyi olabilirdi.,3,2025-05-02,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,59,
Senaryo daha iyi olabilirdi.,1,2024-08-05,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,90,
Bazı sahneler gereksiz uzatılmıştı.,3,2022-06-05,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,63,
Finali etkileyiciydi.,4,2025-05-08,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,30,
Tekrar izlenebilecek bir yapım.,5,2025-01-23,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,81,
Film genel olarak başarılıydı.,2,2025-07-21,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,75,
Tekrar izlenebilecek bir yapım.,1,2024-06-07,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,96,
Senaryo daha iyi olabilirdi.,4,2022-08-18,1,ed67bb21-2df5-4360-8399-28e257eae664,0,0,87,
Beklentimin biraz altında kaldı.,2,2023-04-04,1,e8c7e432-04d5-48c9-bf1c-5a2c5c7a9656,0,0,43,
Beklentimin biraz altında kaldı.,3,2025-03-22,1,e3062dde-337e-4594-806a-887166545641,0,0,38,
Hikâye güçlü ama tempo sorunluydu.,1,2024-09-13,1,6304650a-859b-4bd5-98bb-85af18662493,1,0,22,
Hikâye güçlü ama tempo sorunluydu.,3,2024-12-14,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,1,0,82,
